,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
220594,10.0,True,"(798.06, 1485.3)",220594<br>Polyketide<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,798.06,1485.3,0.50
219914,19.0,True,"(542.17, 453.0)",219914<br>NRP<br>0.5<br>LAP<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,542.17,453.0,0.50
209299,38.0,True,"(2832.0, 1700.9)",209299<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2832.0,1700.9,0.50
220599,94.0,True,"(690.41, 2901.7)",220599<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,690.41,2901.7,0.50
224614,88.0,True,"(1548.6, 1841.7)",224614<br>Polyketide<br>0.5<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1548.6,1841.7,0.50
220595,109.0,True,"(520.91, 2050.7)",220595<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,520.91,2050.7,0.50
220603,32.0,True,"(1245.8, 1456.6)",220603<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1245.8,1456.6,0.50
201240,33.0,True,"(1162.0, 667.22)",201240<br>Polyketide<br>0.875<br>T1PKS<br>0.75<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1162.0,667.22,0.50
220115,75.0,True,"(1099.5, 2915.0)",220115<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1099.5,2915.0,0.50
209311,37.0,True,"(614.56, 1700.0)",209311<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,614.56,1700.0,0.50
219911,17.0,True,"(1656.2, 1834.9)",219911<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1656.2,1834.9,0.50
209300,26.0,True,"(1235.3, 2104.6)",209300<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1235.3,2104.6,0.50
220118,10.0,True,"(1111.3, 1394.6)",220118<br>NRP<br>0.5<br>betalactone<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1111.3,1394.6,0.50
209315,40.0,True,"(1809.1, 1440.3)",209315<br>NRP<br>0.6666666666666666<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1809.1,1440.3,0.50
220119,76.0,True,"(1623.5, 1860.1)",220119<br>NRP<br>0.3333333333333333<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1623.5,1860.1,0.50
219909,7.0,True,"(2182.1, 838.56)",219909<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2182.1,838.56,0.50
201235,92.0,True,"(921.52, 2002.3)",201235<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,921.52,2002.3,0.50
220117,73.0,True,"(403.53, 1146.0)",220117<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,403.53,1146.0,0.50
222339,7.0,True,"(2204.9, 1006.0)",222339<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2204.9,1006.0,0.50
209313,10.0,True,"(1015.6, 1310.7)",209313<br>NRP<br>0.3333333333333333<br>T1PKS<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1015.6,1310.7,0.50
220591,92.0,True,"(762.59, 1800.2)",220591<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,762.59,1800.2,0.50
211932,26.0,True,"(1551.6, 1685.7)",211932<br>NRP<br>0.4166666666666666<br>NRPS-like<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1551.6,1685.7,0.50
222178,24.0,True,"(1603.2, 1456.8)",222178<br>Polyketide<br>0.75<br>T1PKS<br>0.25<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1603.2,1456.8,0.50
GrpE,,,"(1406.5, 1171.0)",GrpE<br>Core<br>Unclassified<br>PF01025.15: GrpE,ARTS model,1406.5,1171.0,0.50
TIGR00110,,,"(1461.2, 1131.4)",TIGR00110<br>Core<br>Amino acid biosynthesis<br>ilvD: dihydroxy-acid dehydratase,ARTS model,1461.2,1131.4,0.50
TIGR02506,,,"(1395.4, 1174.1)","TIGR02506<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit",ARTS model,1395.4,1174.1,0.50
TIGR03954,,,"(1447.9, 1212.9)",TIGR03954<br>Core<br>Unknown function<br>integ_memb_HG: integral membrane protein,ARTS model,1447.9,1212.9,0.50
TIGR01228,,,"(2402.1, 1879.7)",TIGR01228<br>Core<br>Energy metabolism<br>hutU: urocanate hydratase,ARTS model,2402.1,1879.7,0.50
TIGR02753,,,"(2491.7, 1793.7)","TIGR02753<br>Core<br>Unclassified<br>sodN: superoxide dismutase, Ni",ARTS model,2491.7,1793.7,0.50
TIGR03997,,,"(1990.2, 1666.2)",TIGR03997<br>Core<br>Unclassified<br>mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,ARTS model,1990.2,1666.2,0.50
PF01039.17,,,"(1551.6, 1545.2)",PF01039.17<br>ResModel<br>ResModel<br>Carboxyl_trans: Carboxyl transferase domain,ARTS model,1551.6,1545.2,0.50
TIGR03534,,,"(2098.1, 892.42)","TIGR03534<br>Core<br>Protein fate<br>RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific",ARTS model,2098.1,892.42,0.50
RF0155,,,"(2191.4, 975.67)",RF0155<br>ResModel<br>ResModel<br>vanS: VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071],ARTS model,2191.4,975.67,0.50
RF0158,,,"(2114.3, 894.68)",RF0158<br>ResModel<br>ResModel<br>vanX: VanX: glycopeptide resistance gene [ARO:3000011],ARTS model,2114.3,894.68,0.50
RF0053,,,"(968.09, 1324.2)",RF0053<br>ResModel<br>ResModel<br>ClassA: Class A beta-lactamase [ARO:3000078],ARTS model,968.09,1324.2,0.50
TIGR02159,,,"(2430.0, 2134.6)","TIGR02159<br>Core<br>Energy metabolism<br>PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",ARTS model,2430.0,2134.6,0.50
TIGR02158,,,"(2443.9, 2138.2)","TIGR02158<br>Core<br>Energy metabolism<br>PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",ARTS model,2443.9,2138.2,0.50
TIGR02157,,,"(2464.2, 2150.2)","TIGR02157<br>Core<br>Energy metabolism<br>PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",ARTS model,2464.2,2150.2,0.50
TIGR02156,,,"(2454.0, 2143.9)","TIGR02156<br>Core<br>Energy metabolism<br>PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",ARTS model,2454.0,2143.9,0.50
TIGR00109,,,"(1743.2, 949.49)","TIGR00109<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>hemH: ferrochelatase",ARTS model,1743.2,949.49,0.50
RF0007,,,"(1610.0, 1694.1)",RF0007<br>ResModel<br>ResModel<br>ABC_efflux: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001],ARTS model,1610.0,1694.1,0.50
TIGR03451,,,"(959.3, 2595.4)",TIGR03451<br>Core<br>Cellular processes<br>mycoS_dep_FDH: S-(hydroxymethyl)mycothiol dehydrogenase,ARTS model,959.3,2595.4,0.50
TIGR01980,,,"(1062.0, 936.13)","TIGR01980<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufB: FeS assembly protein SufB",ARTS model,1062.0,936.13,0.50
TIGR01981,,,"(1078.7, 934.86)","TIGR01981<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufD: FeS assembly protein SufD",ARTS model,1078.7,934.86,0.50
TIGR01994,,,"(1132.3, 1026.1)","TIGR01994<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>SUF_scaf_2: SUF system FeS assembly protein, NifU family",ARTS model,1132.3,1026.1,0.50
TIGR00442,,,"(2027.9, 2010.7)",TIGR00442<br>Core<br>Protein synthesis<br>hisS: histidine--tRNA ligase,ARTS model,2027.9,2010.7,0.50
TIGR00459,,,"(2048.8, 2008.0)",TIGR00459<br>Core<br>Protein synthesis<br>aspS_bact: aspartate--tRNA ligase,ARTS model,2048.8,2008.0,0.50
PF00364.17,,,"(1526.4, 1375.2)",PF00364.17<br>ResModel<br>ResModel<br>Biotin_lipoyl: Biotin-requiring enzyme,ARTS model,1526.4,1375.2,0.50
RF0124,,,"(1669.6, 1507.0)",RF0124<br>ResModel<br>ResModel<br>SubclassB2: Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570],ARTS model,1669.6,1507.0,0.50
PF00183.13,,,"(1522.2, 1691.3)",PF00183.13<br>ResModel<br>ResModel<br>HSP90: Hsp90 protein,ARTS model,1522.2,1691.3,0.50
TIGR01808,,,"(2517.7, 2006.6)",TIGR01808<br>Core<br>Amino acid biosynthesis<br>CM_M_hiGC-arch: chorismate mutase,ARTS model,2517.7,2006.6,0.50
TIGR01073,,,"(2408.5, 1990.0)",TIGR01073<br>Core<br>DNA metabolism<br>pcrA: ATP-dependent DNA helicase PcrA,ARTS model,2408.5,1990.0,0.50
TIGR00355,,,"(2575.2, 2077.0)","TIGR00355<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purH: phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase",ARTS model,2575.2,2077.0,0.50
TIGR00186,,,"(2169.9, 627.0)","TIGR00186<br>Core<br>Protein synthesis<br>rRNA_methyl_3: RNA methyltransferase, TrmH family, group 3",ARTS model,2169.9,627.0,0.50
TIGR00084,,,"(2025.8, 2032.3)",TIGR00084<br>Core<br>DNA metabolism<br>ruvA: Holliday junction DNA helicase RuvA,ARTS model,2025.8,2032.3,0.50
TIGR00228,,,"(1926.4, 2097.8)",TIGR00228<br>Core<br>DNA metabolism<br>ruvC: crossover junction endodeoxyribonuclease RuvC,ARTS model,1926.4,2097.8,0.50
TIGR00635,,,"(1944.9, 2078.0)",TIGR00635<br>Core<br>DNA metabolism<br>ruvB: Holliday junction DNA helicase RuvB,ARTS model,1944.9,2078.0,0.50
TIGR00057,,,"(1222.7, 1057.9)","TIGR00057<br>Core<br>Protein synthesis<br>TIGR00057: tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family",ARTS model,1222.7,1057.9,0.50
TIGR01063,,,"(1404.3, 1360.7)","TIGR01063<br>Core<br>DNA metabolism<br>gyrA: DNA gyrase, A subunit",ARTS model,1404.3,1360.7,0.50
PF00521.15,,,"(1402.9, 1391.8)","PF00521.15<br>ResModel<br>ResModel<br>DNA_topoisoIV: DNA gyrase/topoisomerase IV, subunit A",ARTS model,1402.9,1391.8,0.50
PF03255.9,,,"(1543.6, 1412.2)",PF03255.9<br>ResModel<br>ResModel<br>ACCA: Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,ARTS model,1543.6,1412.2,0.50
RF0067,,,"(1221.1, 663.13)",RF0067<br>ResModel<br>ResModel<br>Erm23S_rRNA_methyltrans: Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560],ARTS model,1221.1,663.13,0.50
TIGR03356,,,"(1882.7, 1548.6)",TIGR03356<br>Core<br>Unclassified<br>BGL: beta-galactosidase,ARTS model,1882.7,1548.6,0.50
TIGR01430,,,"(1138.8, 1188.7)",TIGR01430<br>Core<br>Unclassified<br>aden_deam: adenosine deaminase,ARTS model,1138.8,1188.7,0.50
TIGR01915,,,"(758.18, 1642.5)",TIGR01915<br>Core<br>Energy metabolism<br>npdG: NADPH-dependent F420 reductase,ARTS model,758.18,1642.5,0.50
RF0054,,,"(1814.5, 1456.0)",RF0054<br>ResModel<br>ResModel<br>ClassB: Class B beta-lactamase [ARO:3000004],ARTS model,1814.5,1456.0,0.50
PF00185.19,,,"(1072.8, 1340.1)","PF00185.19<br>ResModel<br>ResModel<br>OTCace: Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain",ARTS model,1072.8,1340.1,0.50
TIGR00630,,,"(536.42, 1526.0)",TIGR00630<br>Core<br>DNA metabolism<br>uvra: excinuclease ABC subunit A,ARTS model,536.42,1526.0,0.50
TIGR01131,,,"(549.22, 1605.9)","TIGR01131<br>Core<br>Energy metabolism<br>ATP_synt_6_or_A: ATP synthase F0, A subunit",ARTS model,549.22,1605.9,0.50
TIGR00018,,,"(1635.0, 1353.1)","TIGR00018<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>panC: pantoate--beta-alanine ligase",ARTS model,1635.0,1353.1,0.50
TIGR00715,,,"(2871.0, 2135.0)","TIGR00715<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>precor6x_red: precorrin-6x reductase",ARTS model,2871.0,2135.0,0.50
TIGR00409,,,"(2908.2, 2176.8)",TIGR00409<br>Core<br>Protein synthesis<br>proS_fam_II: proline--tRNA ligase,ARTS model,2908.2,2176.8,0.50
TIGR01953,,,"(2813.8, 2267.8)",TIGR01953<br>Core<br>Transcription<br>NusA: transcription termination factor NusA,ARTS model,2813.8,2267.8,0.50
TIGR00487,,,"(2780.5, 2140.0)",TIGR00487<br>Core<br>Protein synthesis<br>IF-2: translation initiation factor IF-2,ARTS model,2780.5,2140.0,0.50
TIGR00379,,,"(2908.7, 2227.7)","TIGR00379<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>cobB: cobyrinic acid a,c-diamide synthase",ARTS model,2908.7,2227.7,0.50
TIGR01059,,,"(1390.9, 1372.4)","TIGR01059<br>Core<br>DNA metabolism<br>gyrB: DNA gyrase, B subunit",ARTS model,1390.9,1372.4,0.50
PF00204.20,,,"(1399.6, 1410.7)",PF00204.20<br>ResModel<br>ResModel<br>DNA_gyraseB: DNA gyrase B,ARTS model,1399.6,1410.7,0.50
TIGR00077,,,"(2195.8, 1575.2)",TIGR00077<br>Core<br>Protein fate<br>lspA: signal peptidase II,ARTS model,2195.8,1575.2,0.50
TIGR00392,,,"(2194.1, 1629.5)",TIGR00392<br>Core<br>Protein synthesis<br>ileS: isoleucine--tRNA ligase,ARTS model,2194.1,1629.5,0.50
TIGR01356,,,"(414.56, 1436.0)",TIGR01356<br>Core<br>Amino acid biosynthesis<br>aroA: 3-phosphoshikimate 1-carboxyvinyltransferase,ARTS model,414.56,1436.0,0.50
TIGR00730,,,"(1709.4, 1139.5)",TIGR00730<br>Core<br>Hypothetical proteins<br>TIGR00730: TIGR00730 family protein,ARTS model,1709.4,1139.5,0.50
TIGR00494,,,"(1553.7, 1142.0)",TIGR00494<br>Core<br>Unknown function<br>crcB: protein CrcB,ARTS model,1553.7,1142.0,0.50
PF13599.1,,,"(2602.9, 2118.0)",PF13599.1<br>ResModel<br>ResModel<br>Pentapeptide_4: Pentapeptide repeats (9 copies),ARTS model,2602.9,2118.0,0.50
TIGR00724,,,"(1500.7, 1497.3)",TIGR00724<br>Core<br>Unknown function<br>urea_amlyse_rel: biotin-dependent carboxylase uncharacterized domain,ARTS model,1500.7,1497.3,0.50
Ribosomal_S14,,,"(1643.2, 1055.4)",Ribosomal_S14<br>Core<br>Unclassified<br>PF00253.17: Ribosomal protein S14p/S29e,ARTS model,1643.2,1055.4,0.50
TIGR00220,,,"(1555.6, 1023.3)",TIGR00220<br>Core<br>Cellular processes<br>mscL: large conductance mechanosensitive channel protein,ARTS model,1555.6,1023.3,0.50
TIGR02727,,,"(1609.8, 1018.8)",TIGR02727<br>Core<br>Central intermediary metabolism<br>MTHFS_bact: 5-formyltetrahydrofolate cyclo-ligase,ARTS model,1609.8,1018.8,0.50
TIGR00209,,,"(1616.1, 1045.3)",TIGR00209<br>Core<br>Energy metabolism<br>galT_1: galactose-1-phosphate uridylyltransferase,ARTS model,1616.1,1045.3,0.50
TIGR00009,,,"(1587.2, 1205.1)",TIGR00009<br>Core<br>Protein synthesis<br>L28: ribosomal protein bL28,ARTS model,1587.2,1205.1,0.50
TIGR00105,,,"(1576.2, 1013.3)",TIGR00105<br>Core<br>Protein synthesis<br>L31: ribosomal protein bL31,ARTS model,1576.2,1013.3,0.50
TIGR00165,,,"(1657.0, 1066.0)",TIGR00165<br>Core<br>Protein synthesis<br>S18: ribosomal protein bS18,ARTS model,1657.0,1066.0,0.50
TIGR01023,,,"(1636.6, 1034.4)",TIGR01023<br>Core<br>Protein synthesis<br>rpmG_bact: ribosomal protein bL33,ARTS model,1636.6,1034.4,0.50
TIGR01031,,,"(1598.9, 1204.3)",TIGR01031<br>Core<br>Protein synthesis<br>rpmF_bact: ribosomal protein bL32,ARTS model,1598.9,1204.3,0.50
TIGR00177,,,"(1588.3, 1030.6)",TIGR00177<br>Core<br>Unclassified<br>molyb_syn: molybdenum cofactor synthesis domain,ARTS model,1588.3,1030.6,0.50
TIGR00042,,,"(1428.7, 2420.3)","TIGR00042<br>Core<br>DNA metabolism<br>TIGR00042: non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family",ARTS model,1428.7,2420.3,0.50
TIGR01966,,,"(1465.7, 2380.2)",TIGR01966<br>Core<br>Transcription<br>RNasePH: ribonuclease PH,ARTS model,1465.7,2380.2,0.50
TIGR00674,,,"(1204.2, 1340.5)",TIGR00674<br>Core<br>Amino acid biosynthesis<br>dapA: 4-hydroxy-tetrahydrodipicolinate synthase,ARTS model,1204.2,1340.5,0.50
RF0105,,,"(1150.8, 1398.3)",RF0105<br>ResModel<br>ResModel<br>MoxA: MoxA beta-lactamase (class a) [ARO:3001215],ARTS model,1150.8,1398.3,0.50
TIGR03921,,,"(1696.2, 1290.8)",TIGR03921<br>Core<br>Protein fate<br>T7SS_mycosin: type VII secretion-associated serine protease mycosin,ARTS model,1696.2,1290.8,0.50
SHMT,,,"(562.0, 2451.0)",SHMT<br>Core<br>Unclassified<br>PF00464.15: Serine hydroxymethyltransferase,ARTS model,562.0,2451.0,0.50
TIGR00069,,,"(1416.0, 1627.5)",TIGR00069<br>Core<br>Amino acid biosynthesis<br>hisD: histidinol dehydrogenase,ARTS model,1416.0,1627.5,0.50
TIGR00262,,,"(1492.3, 1683.9)","TIGR00262<br>Core<br>Amino acid biosynthesis<br>trpA: tryptophan synthase, alpha subunit",ARTS model,1492.3,1683.9,0.50
TIGR01379,,,"(1632.9, 1282.6)","TIGR01379<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>thiL: thiamine-phosphate kinase",ARTS model,1632.9,1282.6,0.50
TIGR00577,,,"(1626.2, 1261.7)",TIGR00577<br>Core<br>DNA metabolism<br>fpg: DNA-formamidopyrimidine glycosylase,ARTS model,1626.2,1261.7,0.50
TIGR00643,,,"(1657.3, 1283.7)",TIGR00643<br>Core<br>DNA metabolism<br>recG: ATP-dependent DNA helicase RecG,ARTS model,1657.3,1283.7,0.50
TIGR02191,,,"(1656.1, 1303.6)",TIGR02191<br>Core<br>Transcription<br>RNaseIII: ribonuclease III,ARTS model,1656.1,1303.6,0.50
TIGR01235,,,"(1605.2, 1260.3)",TIGR01235<br>Core<br>Energy metabolism<br>pyruv_carbox: pyruvate carboxylase,ARTS model,1605.2,1260.3,0.50
TIGR01161,,,"(1860.6, 1633.8)","TIGR01161<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purK: phosphoribosylaminoimidazole carboxylase, ATPase subunit",ARTS model,1860.6,1633.8,0.50
TIGR01162,,,"(1842.9, 1638.0)","TIGR01162<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purE: phosphoribosylaminoimidazole carboxylase, catalytic subunit",ARTS model,1842.9,1638.0,0.50
TIGR03089,,,"(1835.7, 1670.6)",TIGR03089<br>Core<br>Unclassified<br>TIGR03089: TIGR03089 family protein,ARTS model,1835.7,1670.6,0.50
TIGR01163,,,"(852.03, 2415.7)",TIGR01163<br>Core<br>Energy metabolism<br>rpe: ribulose-phosphate 3-epimerase,ARTS model,852.03,2415.7,0.50
TIGR00273,,,"(385.56, 885.04)",TIGR00273<br>Core<br>Energy metabolism<br>TIGR00273: iron-sulfur cluster-binding protein,ARTS model,385.56,885.04,0.50
TIGR00078,,,"(1789.2, 981.3)","TIGR00078<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>nadC: nicotinate-nucleotide diphosphorylase (carboxylating)",ARTS model,1789.2,981.3,0.50
TIGR00550,,,"(1847.4, 1046.5)","TIGR00550<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>nadA: quinolinate synthetase complex, A subunit",ARTS model,1847.4,1046.5,0.50
TIGR02423,,,"(1740.1, 966.81)","TIGR02423<br>Core<br>Energy metabolism<br>protocat_alph: protocatechuate 3,4-dioxygenase, alpha subunit",ARTS model,1740.1,966.81,0.50
TIGR02422,,,"(1710.4, 949.56)","TIGR02422<br>Core<br>Energy metabolism<br>protocat_beta: protocatechuate 3,4-dioxygenase, beta subunit",ARTS model,1710.4,949.56,0.50
TIGR00499,,,"(1742.1, 1829.2)",TIGR00499<br>Core<br>Protein synthesis<br>lysS_bact: lysine--tRNA ligase,ARTS model,1742.1,1829.2,0.50
TIGR00173,,,"(790.83, 2270.9)","TIGR00173<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>menD: 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase",ARTS model,790.83,2270.9,0.50
TIGR00685,,,"(1063.0, 1234.3)",TIGR00685<br>Core<br>Cellular processes<br>T6PP: trehalose-phosphatase,ARTS model,1063.0,1234.3,0.50
TIGR00171,,,"(1103.9, 1292.9)","TIGR00171<br>Core<br>Amino acid biosynthesis<br>leuD: 3-isopropylmalate dehydratase, small subunit",ARTS model,1103.9,1292.9,0.50
TIGR00233,,,"(2024.1, 2541.0)",TIGR00233<br>Core<br>Protein synthesis<br>trpS: tryptophan--tRNA ligase,ARTS model,2024.1,2541.0,0.50
TIGR03704,,,"(2130.3, 2575.1)","TIGR03704<br>Core<br>Protein synthesis<br>PrmC_rel_meth: putative protein-(glutamine-N5) methyltransferase, unknown substrate-specific",ARTS model,2130.3,2575.1,0.50
TIGR00257,,,"(1333.3, 1690.1)","TIGR00257<br>Core<br>Unknown function<br>IMPACT_YIGZ: uncharacterized protein, YigZ family",ARTS model,1333.3,1690.1,0.50
TIGR02961,,,"(2251.7, 914.75)","TIGR02961<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>allantoicase: allantoicase",ARTS model,2251.7,914.75,0.50
RF0154,,,"(2224.0, 872.53)","RF0154<br>ResModel<br>ResModel<br>vanR: ""VanR: transcriptional activator regulating VanA, VanH and VanX"" [ARO:3000574]",ARTS model,2224.0,872.53,0.50
TIGR01312,,,"(1575.4, 1863.6)",TIGR01312<br>Core<br>Energy metabolism<br>XylB: xylulokinase,ARTS model,1575.4,1863.6,0.50
TIGR03687,,,"(172.8, 424.0)",TIGR03687<br>Core<br>Protein fate<br>pupylate_cterm: ubiquitin-like protein Pup,ARTS model,172.8,424.0,0.50
TIGR00612,,,"(2737.0, 2741.0)","TIGR00612<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>ispG_gcpE: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase",ARTS model,2737.0,2741.0,0.50
PGK,,,"(2545.5, 2470.8)",PGK<br>Core<br>Unclassified<br>PF00162.15: Phosphoglycerate kinase,ARTS model,2545.5,2470.8,0.50
TIGR00558,,,"(2684.6, 2425.2)","TIGR00558<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>pdxH: pyridoxamine 5'-phosphate oxidase",ARTS model,2684.6,2425.2,0.50
TIGR02412,,,"(1084.3, 2251.0)",TIGR02412<br>Core<br>Unclassified<br>pepN_strep_liv: aminopeptidase N,ARTS model,1084.3,2251.0,0.50
TIGR00500,,,"(1308.8, 1774.1)","TIGR00500<br>Core<br>Protein fate<br>met_pdase_I: methionine aminopeptidase, type I",ARTS model,1308.8,1774.1,0.50
TIGR00871,,,"(2462.0, 1084.1)",TIGR00871<br>Core<br>Energy metabolism<br>zwf: glucose-6-phosphate dehydrogenase,ARTS model,2462.0,1084.1,0.50
TIGR00876,,,"(2461.9, 939.87)",TIGR00876<br>Core<br>Energy metabolism<br>tal_mycobact: transaldolase,ARTS model,2461.9,939.87,0.50
TIGR00615,,,"(1683.2, 2022.3)",TIGR00615<br>Core<br>DNA metabolism<br>recR: recombination protein RecR,ARTS model,1683.2,2022.3,0.50
TIGR03941,,,"(1756.0, 2014.3)",TIGR03941<br>Core<br>Unknown function<br>tRNA_deam_assoc: putative tRNA adenosine deaminase-associated protein,ARTS model,1756.0,2014.3,0.50
TIGR00103,,,"(1709.1, 2027.6)","TIGR00103<br>Core<br>Unknown function<br>DNA_YbaB_EbfC: DNA-binding protein, YbaB/EbfC family",ARTS model,1709.1,2027.6,0.50
TIGR00344,,,"(2027.8, 2142.0)",TIGR00344<br>Core<br>Protein synthesis<br>alaS: alanine--tRNA ligase,ARTS model,2027.8,2142.0,0.50
TIGR00250,,,"(2087.3, 2090.3)",TIGR00250<br>Core<br>Unknown function<br>RNAse_H_YqgF: putative transcription antitermination factor YqgF,ARTS model,2087.3,2090.3,0.50
TIGR01819,,,"(1682.4, 1351.4)","TIGR01819<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>F420_cofD: 2-phospho-L-lactate transferase",ARTS model,1682.4,1351.4,0.50
TIGR03920,,,"(1684.2, 1332.6)",TIGR03920<br>Core<br>Protein fate<br>T7SS_EccD: type VII secretion integral membrane protein EccD,ARTS model,1684.2,1332.6,0.50
TIGR00118,,,"(2914.2, 951.35)","TIGR00118<br>Core<br>Amino acid biosynthesis<br>acolac_lg: acetolactate synthase, large subunit, biosynthetic type",ARTS model,2914.2,951.35,0.50
TIGR00243,,,"(112.36, 859.0)","TIGR00243<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>Dxr: 1-deoxy-D-xylulose 5-phosphate reductoisomerase",ARTS model,112.36,859.0,0.50
TIGR01391,,,"(327.56, 2683.0)",TIGR01391<br>Core<br>DNA metabolism<br>dnaG: DNA primase,ARTS model,327.56,2683.0,0.50
TIGR01513,,,"(892.56, 598.0)","TIGR01513<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>NAPRTase_put: nicotinate phosphoribosyltransferase",ARTS model,892.56,598.0,0.50
TIGR00544,,,"(1401.9, 1611.5)",TIGR00544<br>Core<br>Protein fate<br>lgt: prolipoprotein diacylglyceryl transferase,ARTS model,1401.9,1611.5,0.50
