,pos,text,node_trace,x_pos,y_pos,cutoff
211929,"(2903.8, 2281.0)",211929<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2903.8,2281.0,0.30
209304,"(1779.2, 1321.5)",209304<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1779.2,1321.5,0.30
209318,"(2629.2, 1608.8)",209318<br>Polyketide<br>1.0<br>hglE-KS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2629.2,1608.8,0.30
220602,"(2405.0, 3111.0)",220602<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2405.0,3111.0,0.30
220590,"(1791.0, 282.06)",220590<br>NRP<br>0.5<br>amglyccycl<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1791.0,282.06,0.30
220597,"(912.97, 2002.0)",220597<br>Other<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,912.97,2002.0,0.30
219912,"(1801.1, 1868.7)",219912<br>NRP<br>0.3611111111111111<br>T1PKS<br>0.3611111111111111<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1801.1,1868.7,0.30
209302,"(2010.8, 1536.1)",209302<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2010.8,1536.1,0.30
209308,"(2026.2, 1494.6)",209308<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2026.2,1494.6,0.30
209319,"(602.27, 2599.9)",209319<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,602.27,2599.9,0.30
224613,"(2168.5, 2159.7)",224613<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2168.5,2159.7,0.30
211931,"(1890.8, 1671.0)",211931<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1890.8,1671.0,0.30
220116,"(482.13, 2994.0)",220116<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,482.13,2994.0,0.30
224612,"(1836.1, 1086.1)",224612<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1836.1,1086.1,0.30
209306,"(1377.5, 2158.4)",209306<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1377.5,2158.4,0.30
209307,"(3099.1, 334.06)",209307<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3099.1,334.06,0.30
209301,"(3037.1, 2628.1)",209301<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3037.1,2628.1,0.30
222338,"(1521.3, 2343.0)",222338<br>NRP<br>0.5<br>CDPS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1521.3,2343.0,0.30
209320,"(1793.1, 1491.3)",209320<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1793.1,1491.3,0.30
211930,"(2814.8, 1114.9)",211930<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2814.8,1114.9,0.30
220592,"(1103.0, 3111.0)",220592<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1103.0,3111.0,0.30
220594,"(1220.6, 2028.2)",220594<br>Polyketide<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1220.6,2028.2,0.30
219914,"(523.84, 522.74)",219914<br>NRP<br>0.5<br>LAP<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,523.84,522.74,0.30
209299,"(1204.0, 2268.0)",209299<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1204.0,2268.0,0.30
220599,"(2429.9, 359.44)",220599<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2429.9,359.44,0.30
224614,"(2133.4, 1896.3)",224614<br>Polyketide<br>0.5<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2133.4,1896.3,0.30
220595,"(236.53, 3118.0)",220595<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,236.53,3118.0,0.30
220603,"(1609.0, 1546.6)",220603<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1609.0,1546.6,0.30
201240,"(1703.8, 1997.5)",201240<br>Polyketide<br>0.875<br>T1PKS<br>0.75<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1703.8,1997.5,0.30
220115,"(389.13, 1568.0)",220115<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,389.13,1568.0,0.30
209311,"(881.54, 407.98)",209311<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,881.54,407.98,0.30
219911,"(2039.4, 2021.7)",219911<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2039.4,2021.7,0.30
209300,"(1932.2, 1802.0)",209300<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1932.2,1802.0,0.30
220118,"(1442.0, 1704.8)",220118<br>NRP<br>0.5<br>betalactone<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1442.0,1704.8,0.30
209315,"(2135.8, 1632.9)",209315<br>NRP<br>0.6666666666666666<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2135.8,1632.9,0.30
220119,"(2130.6, 1950.1)",220119<br>NRP<br>0.3333333333333333<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2130.6,1950.1,0.30
219909,"(1896.0, 537.54)",219909<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1896.0,537.54,0.30
201235,"(1513.8, 746.14)",201235<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1513.8,746.14,0.30
220117,"(420.13, 2312.0)",220117<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,420.13,2312.0,0.30
222339,"(1731.7, 737.88)",222339<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1731.7,737.88,0.30
209313,"(1453.7, 1926.2)",209313<br>NRP<br>0.3333333333333333<br>T1PKS<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1453.7,1926.2,0.30
220591,"(1203.7, 816.69)",220591<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1203.7,816.69,0.30
211932,"(1886.1, 1875.5)",211932<br>NRP<br>0.4166666666666666<br>NRPS-like<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1886.1,1875.5,0.30
222178,"(1878.8, 1666.3)",222178<br>Polyketide<br>0.75<br>T1PKS<br>0.25<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1878.8,1666.3,0.30
GrpE,"(1678.5, 1374.7)",GrpE<br>Core<br>Unclassified<br>PF01025.15: GrpE,ARTS model,1678.5,1374.7,0.30
TIGR00110,"(1731.6, 1250.9)",TIGR00110<br>Core<br>Amino acid biosynthesis<br>ilvD: dihydroxy-acid dehydratase,ARTS model,1731.6,1250.9,0.30
TIGR02506,"(1659.3, 1376.1)","TIGR02506<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit",ARTS model,1659.3,1376.1,0.30
TIGR03954,"(1727.5, 1427.7)",TIGR03954<br>Core<br>Unknown function<br>integ_memb_HG: integral membrane protein,ARTS model,1727.5,1427.7,0.30
TIGR01228,"(727.89, 699.25)",TIGR01228<br>Core<br>Energy metabolism<br>hutU: urocanate hydratase,ARTS model,727.89,699.25,0.30
TIGR02753,"(620.65, 636.97)","TIGR02753<br>Core<br>Unclassified<br>sodN: superoxide dismutase, Ni",ARTS model,620.65,636.97,0.30
TIGR03997,"(1001.6, 1572.3)",TIGR03997<br>Core<br>Unclassified<br>mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,ARTS model,1001.6,1572.3,0.30
PF01039.17,"(1798.7, 1743.8)",PF01039.17<br>ResModel<br>ResModel<br>Carboxyl_trans: Carboxyl transferase domain,ARTS model,1798.7,1743.8,0.30
TIGR03534,"(1814.6, 626.69)","TIGR03534<br>Core<br>Protein fate<br>RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific",ARTS model,1814.6,626.69,0.30
RF0155,"(1765.4, 604.75)",RF0155<br>ResModel<br>ResModel<br>vanS: VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071],ARTS model,1765.4,604.75,0.30
RF0158,"(1738.0, 590.96)",RF0158<br>ResModel<br>ResModel<br>vanX: VanX: glycopeptide resistance gene [ARO:3000011],ARTS model,1738.0,590.96,0.30
RF0053,"(1529.5, 1853.4)",RF0053<br>ResModel<br>ResModel<br>ClassA: Class A beta-lactamase [ARO:3000078],ARTS model,1529.5,1853.4,0.30
TIGR02159,"(2653.5, 1067.5)","TIGR02159<br>Core<br>Energy metabolism<br>PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",ARTS model,2653.5,1067.5,0.30
TIGR02158,"(2667.4, 1061.6)","TIGR02158<br>Core<br>Energy metabolism<br>PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",ARTS model,2667.4,1061.6,0.30
TIGR02157,"(2671.4, 1056.3)","TIGR02157<br>Core<br>Energy metabolism<br>PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",ARTS model,2671.4,1056.3,0.30
TIGR02156,"(2663.3, 1067.0)","TIGR02156<br>Core<br>Energy metabolism<br>PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",ARTS model,2663.3,1067.0,0.30
TIGR00109,"(1567.4, 2488.5)","TIGR00109<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>hemH: ferrochelatase",ARTS model,1567.4,2488.5,0.30
RF0007,"(1964.8, 1865.4)",RF0007<br>ResModel<br>ResModel<br>ABC_efflux: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001],ARTS model,1964.8,1865.4,0.30
TIGR03451,"(2694.9, 1754.1)",TIGR03451<br>Core<br>Cellular processes<br>mycoS_dep_FDH: S-(hydroxymethyl)mycothiol dehydrogenase,ARTS model,2694.9,1754.1,0.30
TIGR01980,"(1176.2, 1357.0)","TIGR01980<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufB: FeS assembly protein SufB",ARTS model,1176.2,1357.0,0.30
TIGR01981,"(1186.0, 1348.3)","TIGR01981<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufD: FeS assembly protein SufD",ARTS model,1186.0,1348.3,0.30
TIGR01994,"(1270.0, 1473.7)","TIGR01994<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>SUF_scaf_2: SUF system FeS assembly protein, NifU family",ARTS model,1270.0,1473.7,0.30
TIGR00442,"(2303.3, 2774.9)",TIGR00442<br>Core<br>Protein synthesis<br>hisS: histidine--tRNA ligase,ARTS model,2303.3,2774.9,0.30
TIGR00459,"(2262.3, 2853.7)",TIGR00459<br>Core<br>Protein synthesis<br>aspS_bact: aspartate--tRNA ligase,ARTS model,2262.3,2853.7,0.30
PF00364.17,"(1864.7, 1562.1)",PF00364.17<br>ResModel<br>ResModel<br>Biotin_lipoyl: Biotin-requiring enzyme,ARTS model,1864.7,1562.1,0.30
RF0124,"(1971.2, 1690.7)",RF0124<br>ResModel<br>ResModel<br>SubclassB2: Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570],ARTS model,1971.2,1690.7,0.30
PF00183.13,"(1872.6, 1912.6)",PF00183.13<br>ResModel<br>ResModel<br>HSP90: Hsp90 protein,ARTS model,1872.6,1912.6,0.30
TIGR01808,"(2804.4, 1000.1)",TIGR01808<br>Core<br>Amino acid biosynthesis<br>CM_M_hiGC-arch: chorismate mutase,ARTS model,2804.4,1000.1,0.30
TIGR01073,"(2793.1, 948.25)",TIGR01073<br>Core<br>DNA metabolism<br>pcrA: ATP-dependent DNA helicase PcrA,ARTS model,2793.1,948.25,0.30
TIGR00355,"(2823.2, 1055.8)","TIGR00355<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purH: phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase",ARTS model,2823.2,1055.8,0.30
TIGR00186,"(2054.7, 700.0)","TIGR00186<br>Core<br>Protein synthesis<br>rRNA_methyl_3: RNA methyltransferase, TrmH family, group 3",ARTS model,2054.7,700.0,0.30
TIGR00084,"(2204.4, 2849.6)",TIGR00084<br>Core<br>DNA metabolism<br>ruvA: Holliday junction DNA helicase RuvA,ARTS model,2204.4,2849.6,0.30
TIGR00228,"(2179.7, 2819.2)",TIGR00228<br>Core<br>DNA metabolism<br>ruvC: crossover junction endodeoxyribonuclease RuvC,ARTS model,2179.7,2819.2,0.30
TIGR00635,"(2261.6, 2711.9)",TIGR00635<br>Core<br>DNA metabolism<br>ruvB: Holliday junction DNA helicase RuvB,ARTS model,2261.6,2711.9,0.30
TIGR00057,"(1405.3, 1572.2)","TIGR00057<br>Core<br>Protein synthesis<br>TIGR00057: tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family",ARTS model,1405.3,1572.2,0.30
TIGR01063,"(1833.4, 1486.8)","TIGR01063<br>Core<br>DNA metabolism<br>gyrA: DNA gyrase, A subunit",ARTS model,1833.4,1486.8,0.30
PF00521.15,"(1850.2, 1494.3)","PF00521.15<br>ResModel<br>ResModel<br>DNA_topoisoIV: DNA gyrase/topoisomerase IV, subunit A",ARTS model,1850.2,1494.3,0.30
PF03255.9,"(1844.2, 1614.2)",PF03255.9<br>ResModel<br>ResModel<br>ACCA: Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,ARTS model,1844.2,1614.2,0.30
RF0067,"(1795.5, 2116.5)",RF0067<br>ResModel<br>ResModel<br>Erm23S_rRNA_methyltrans: Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560],ARTS model,1795.5,2116.5,0.30
TIGR03356,"(1683.1, 1703.9)",TIGR03356<br>Core<br>Unclassified<br>BGL: beta-galactosidase,ARTS model,1683.1,1703.9,0.30
TIGR01430,"(1398.9, 1584.7)",TIGR01430<br>Core<br>Unclassified<br>aden_deam: adenosine deaminase,ARTS model,1398.9,1584.7,0.30
TIGR01915,"(1330.3, 2155.1)",TIGR01915<br>Core<br>Energy metabolism<br>npdG: NADPH-dependent F420 reductase,ARTS model,1330.3,2155.1,0.30
RF0054,"(2128.5, 1712.5)",RF0054<br>ResModel<br>ResModel<br>ClassB: Class B beta-lactamase [ARO:3000004],ARTS model,2128.5,1712.5,0.30
PF00185.19,"(1511.1, 1767.3)","PF00185.19<br>ResModel<br>ResModel<br>OTCace: Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain",ARTS model,1511.1,1767.3,0.30
TIGR00630,"(2146.2, 1500.5)",TIGR00630<br>Core<br>DNA metabolism<br>uvra: excinuclease ABC subunit A,ARTS model,2146.2,1500.5,0.30
TIGR01131,"(2138.7, 1478.8)","TIGR01131<br>Core<br>Energy metabolism<br>ATP_synt_6_or_A: ATP synthase F0, A subunit",ARTS model,2138.7,1478.8,0.30
TIGR00018,"(2005.3, 1554.4)","TIGR00018<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>panC: pantoate--beta-alanine ligase",ARTS model,2005.3,1554.4,0.30
TIGR00715,"(1135.2, 2714.8)","TIGR00715<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>precor6x_red: precorrin-6x reductase",ARTS model,1135.2,2714.8,0.30
TIGR00409,"(1195.4, 2675.5)",TIGR00409<br>Core<br>Protein synthesis<br>proS_fam_II: proline--tRNA ligase,ARTS model,1195.4,2675.5,0.30
TIGR01953,"(1218.4, 2670.3)",TIGR01953<br>Core<br>Transcription<br>NusA: transcription termination factor NusA,ARTS model,1218.4,2670.3,0.30
TIGR00487,"(1155.9, 2688.1)",TIGR00487<br>Core<br>Protein synthesis<br>IF-2: translation initiation factor IF-2,ARTS model,1155.9,2688.1,0.30
TIGR00379,"(1120.3, 2732.8)","TIGR00379<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>cobB: cobyrinic acid a,c-diamide synthase",ARTS model,1120.3,2732.8,0.30
TIGR01059,"(1852.5, 1457.8)","TIGR01059<br>Core<br>DNA metabolism<br>gyrB: DNA gyrase, B subunit",ARTS model,1852.5,1457.8,0.30
PF00204.20,"(1869.7, 1464.4)",PF00204.20<br>ResModel<br>ResModel<br>DNA_gyraseB: DNA gyrase B,ARTS model,1869.7,1464.4,0.30
TIGR00077,"(1666.5, 2297.7)",TIGR00077<br>Core<br>Protein fate<br>lspA: signal peptidase II,ARTS model,1666.5,2297.7,0.30
TIGR00392,"(1713.6, 2292.8)",TIGR00392<br>Core<br>Protein synthesis<br>ileS: isoleucine--tRNA ligase,ARTS model,1713.6,2292.8,0.30
TIGR01356,"(298.53, 2777.0)",TIGR01356<br>Core<br>Amino acid biosynthesis<br>aroA: 3-phosphoshikimate 1-carboxyvinyltransferase,ARTS model,298.53,2777.0,0.30
TIGR00730,"(1683.1, 2601.6)",TIGR00730<br>Core<br>Hypothetical proteins<br>TIGR00730: TIGR00730 family protein,ARTS model,1683.1,2601.6,0.30
TIGR00494,"(1855.3, 1321.2)",TIGR00494<br>Core<br>Unknown function<br>crcB: protein CrcB,ARTS model,1855.3,1321.2,0.30
PF13599.1,"(2808.0, 1143.1)",PF13599.1<br>ResModel<br>ResModel<br>Pentapeptide_4: Pentapeptide repeats (9 copies),ARTS model,2808.0,1143.1,0.30
TIGR00724,"(1929.9, 1694.9)",TIGR00724<br>Core<br>Unknown function<br>urea_amlyse_rel: biotin-dependent carboxylase uncharacterized domain,ARTS model,1929.9,1694.9,0.30
Ribosomal_S14,"(1986.8, 1231.2)",Ribosomal_S14<br>Core<br>Unclassified<br>PF00253.17: Ribosomal protein S14p/S29e,ARTS model,1986.8,1231.2,0.30
TIGR00220,"(1953.5, 1218.9)",TIGR00220<br>Core<br>Cellular processes<br>mscL: large conductance mechanosensitive channel protein,ARTS model,1953.5,1218.9,0.30
TIGR02727,"(2032.7, 1280.7)",TIGR02727<br>Core<br>Central intermediary metabolism<br>MTHFS_bact: 5-formyltetrahydrofolate cyclo-ligase,ARTS model,2032.7,1280.7,0.30
TIGR00209,"(1992.4, 1252.4)",TIGR00209<br>Core<br>Energy metabolism<br>galT_1: galactose-1-phosphate uridylyltransferase,ARTS model,1992.4,1252.4,0.30
TIGR00009,"(1937.0, 1384.9)",TIGR00009<br>Core<br>Protein synthesis<br>L28: ribosomal protein bL28,ARTS model,1937.0,1384.9,0.30
TIGR00105,"(2019.2, 1270.4)",TIGR00105<br>Core<br>Protein synthesis<br>L31: ribosomal protein bL31,ARTS model,2019.2,1270.4,0.30
TIGR00165,"(2012.8, 1252.5)",TIGR00165<br>Core<br>Protein synthesis<br>S18: ribosomal protein bS18,ARTS model,2012.8,1252.5,0.30
TIGR01023,"(1934.8, 1218.1)",TIGR01023<br>Core<br>Protein synthesis<br>rpmG_bact: ribosomal protein bL33,ARTS model,1934.8,1218.1,0.30
TIGR01031,"(1950.0, 1386.3)",TIGR01031<br>Core<br>Protein synthesis<br>rpmF_bact: ribosomal protein bL32,ARTS model,1950.0,1386.3,0.30
TIGR00177,"(1965.9, 1233.7)",TIGR00177<br>Core<br>Unclassified<br>molyb_syn: molybdenum cofactor synthesis domain,ARTS model,1965.9,1233.7,0.30
TIGR00042,"(2596.6, 2363.0)","TIGR00042<br>Core<br>DNA metabolism<br>TIGR00042: non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family",ARTS model,2596.6,2363.0,0.30
TIGR01966,"(2638.4, 2339.3)",TIGR01966<br>Core<br>Transcription<br>RNasePH: ribonuclease PH,ARTS model,2638.4,2339.3,0.30
TIGR00674,"(1531.8, 1623.6)",TIGR00674<br>Core<br>Amino acid biosynthesis<br>dapA: 4-hydroxy-tetrahydrodipicolinate synthase,ARTS model,1531.8,1623.6,0.30
RF0105,"(1615.7, 1784.8)",RF0105<br>ResModel<br>ResModel<br>MoxA: MoxA beta-lactamase (class a) [ARO:3001215],ARTS model,1615.7,1784.8,0.30
TIGR03921,"(2037.8, 1469.8)",TIGR03921<br>Core<br>Protein fate<br>T7SS_mycosin: type VII secretion-associated serine protease mycosin,ARTS model,2037.8,1469.8,0.30
SHMT,"(553.88, 2095.0)",SHMT<br>Core<br>Unclassified<br>PF00464.15: Serine hydroxymethyltransferase,ARTS model,553.88,2095.0,0.30
TIGR00069,"(1936.1, 1817.5)",TIGR00069<br>Core<br>Amino acid biosynthesis<br>hisD: histidinol dehydrogenase,ARTS model,1936.1,1817.5,0.30
TIGR00262,"(1960.2, 1845.6)","TIGR00262<br>Core<br>Amino acid biosynthesis<br>trpA: tryptophan synthase, alpha subunit",ARTS model,1960.2,1845.6,0.30
TIGR01379,"(1971.6, 1424.4)","TIGR01379<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>thiL: thiamine-phosphate kinase",ARTS model,1971.6,1424.4,0.30
TIGR00577,"(2006.2, 1449.1)",TIGR00577<br>Core<br>DNA metabolism<br>fpg: DNA-formamidopyrimidine glycosylase,ARTS model,2006.2,1449.1,0.30
TIGR00643,"(1990.5, 1460.2)",TIGR00643<br>Core<br>DNA metabolism<br>recG: ATP-dependent DNA helicase RecG,ARTS model,1990.5,1460.2,0.30
TIGR02191,"(1954.3, 1426.0)",TIGR02191<br>Core<br>Transcription<br>RNaseIII: ribonuclease III,ARTS model,1954.3,1426.0,0.30
TIGR01235,"(1990.4, 1431.2)",TIGR01235<br>Core<br>Energy metabolism<br>pyruv_carbox: pyruvate carboxylase,ARTS model,1990.4,1431.2,0.30
TIGR01161,"(1654.0, 1962.9)","TIGR01161<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purK: phosphoribosylaminoimidazole carboxylase, ATPase subunit",ARTS model,1654.0,1962.9,0.30
TIGR01162,"(1639.7, 1949.9)","TIGR01162<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purE: phosphoribosylaminoimidazole carboxylase, catalytic subunit",ARTS model,1639.7,1949.9,0.30
TIGR03089,"(1622.8, 1952.7)",TIGR03089<br>Core<br>Unclassified<br>TIGR03089: TIGR03089 family protein,ARTS model,1622.8,1952.7,0.30
TIGR01163,"(2819.5, 1995.6)",TIGR01163<br>Core<br>Energy metabolism<br>rpe: ribulose-phosphate 3-epimerase,ARTS model,2819.5,1995.6,0.30
TIGR00273,"(298.53, 545.0)",TIGR00273<br>Core<br>Energy metabolism<br>TIGR00273: iron-sulfur cluster-binding protein,ARTS model,298.53,545.0,0.30
TIGR00078,"(1789.5, 2687.2)","TIGR00078<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>nadC: nicotinate-nucleotide diphosphorylase (carboxylating)",ARTS model,1789.5,2687.2,0.30
TIGR00550,"(1850.9, 2562.2)","TIGR00550<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>nadA: quinolinate synthetase complex, A subunit",ARTS model,1850.9,2562.2,0.30
TIGR02423,"(1859.5, 2616.9)","TIGR02423<br>Core<br>Energy metabolism<br>protocat_alph: protocatechuate 3,4-dioxygenase, alpha subunit",ARTS model,1859.5,2616.9,0.30
TIGR02422,"(1836.8, 2668.0)","TIGR02422<br>Core<br>Energy metabolism<br>protocat_beta: protocatechuate 3,4-dioxygenase, beta subunit",ARTS model,1836.8,2668.0,0.30
TIGR00499,"(1447.8, 1653.0)",TIGR00499<br>Core<br>Protein synthesis<br>lysS_bact: lysine--tRNA ligase,ARTS model,1447.8,1653.0,0.30
TIGR00173,"(649.77, 1723.0)","TIGR00173<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>menD: 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase",ARTS model,649.77,1723.0,0.30
TIGR00685,"(1390.0, 1688.7)",TIGR00685<br>Core<br>Cellular processes<br>T6PP: trehalose-phosphatase,ARTS model,1390.0,1688.7,0.30
TIGR00171,"(1479.0, 1620.7)","TIGR00171<br>Core<br>Amino acid biosynthesis<br>leuD: 3-isopropylmalate dehydratase, small subunit",ARTS model,1479.0,1620.7,0.30
TIGR00233,"(2229.6, 666.04)",TIGR00233<br>Core<br>Protein synthesis<br>trpS: tryptophan--tRNA ligase,ARTS model,2229.6,666.04,0.30
TIGR03704,"(2324.1, 614.6)","TIGR03704<br>Core<br>Protein synthesis<br>PrmC_rel_meth: putative protein-(glutamine-N5) methyltransferase, unknown substrate-specific",ARTS model,2324.1,614.6,0.30
TIGR00257,"(1904.7, 2011.0)","TIGR00257<br>Core<br>Unknown function<br>IMPACT_YIGZ: uncharacterized protein, YigZ family",ARTS model,1904.7,2011.0,0.30
TIGR02961,"(1844.7, 483.0)","TIGR02961<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>allantoicase: allantoicase",ARTS model,1844.7,483.0,0.30
RF0154,"(1770.6, 485.56)","RF0154<br>ResModel<br>ResModel<br>vanR: ""VanR: transcriptional activator regulating VanA, VanH and VanX"" [ARO:3000574]",ARTS model,1770.6,485.56,0.30
TIGR01312,"(1993.1, 2062.3)",TIGR01312<br>Core<br>Energy metabolism<br>XylB: xylulokinase,ARTS model,1993.1,2062.3,0.30
TIGR03687,"(2636.3, 111.0)",TIGR03687<br>Core<br>Protein fate<br>pupylate_cterm: ubiquitin-like protein Pup,ARTS model,2636.3,111.0,0.30
TIGR00612,"(3037.1, 2095.0)","TIGR00612<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>ispG_gcpE: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase",ARTS model,3037.1,2095.0,0.30
