,pos,text,node_trace,x_pos,y_pos,cutoff
203601,"(1205.1, 558.0)",203601<br>Other<br>0.9957325746799432<br>butyrolactone<br>0.9935988620199148<br>1.9242577157093803<br>77<br>Streptomyces<br>0.5825035561877667,BiG-FAM model,1205.1,558.0,0.30
201941,"(353.7, 1518.0)",201941<br>RiPP<br>0.9999578556979096<br>bacteriocin<br>0.9999578556979096<br>1.7577071414163024<br>149<br>Mycobacterium<br>0.5756911665542819,BiG-FAM model,353.7,1518.0,0.30
220588,"(448.82, 2375.3)",220588<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,448.82,2375.3,0.30
226546,"(2776.4, 978.0)",226546<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2776.4,978.0,0.30
201585,"(946.28, 1654.7)",201585<br>Other<br>0.9993920590331642<br>siderophore<br>0.990524506310008<br>2.587492262692966<br>319<br>Escherichia<br>0.352773468617668,BiG-FAM model,946.28,1654.7,0.30
201888,"(750.06, 1851.7)",201888<br>Other<br>0.9999196399871424<br>siderophore<br>0.9998392799742848<br>0.2975825343930812<br>43<br>Staphylococcus<br>0.942462230793957,BiG-FAM model,750.06,1851.7,0.30
222687,"(2183.2, 375.9)",222687<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2183.2,375.9,0.30
205309,"(1497.0, 1081.6)",205309<br>Terpene<br>0.711764705882353<br>terpene<br>0.711764705882353<br>2.2163056736289657<br>42<br>Rhodococcus<br>0.35,BiG-FAM model,1497.0,1081.6,0.30
209314,"(2239.3, 1613.0)",209314<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.5623351446188083<br>2<br>Saccharopolyspora<br>0.75,BiG-FAM model,2239.3,1613.0,0.30
203993,"(2051.2, 1544.8)",203993<br>Terpene<br>0.9832589285714286<br>terpene<br>0.9743303571428572<br>1.8442393933146903<br>33<br>Streptomyces<br>0.578125,BiG-FAM model,2051.2,1544.8,0.30
222180,"(1092.5, 2837.8)",222180<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1092.5,2837.8,0.30
208234,"(2454.7, 1621.4)",208234<br>Terpene<br>1.0<br>terpene<br>1.0<br>1.8811079577002063<br>12<br>Amycolatopsis<br>0.35,BiG-FAM model,2454.7,1621.4,0.30
219910,"(2111.4, 1741.6)",219910<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2111.4,1741.6,0.30
221454,"(2044.7, 1710.3)",221454<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2044.7,1710.3,0.30
219331,"(2250.8, 3205.9)",219331<br>Other<br>1.0<br>phenazine<br>1.0<br>1.039720770839918<br>3<br>Saccharopolyspora<br>0.5,BiG-FAM model,2250.8,3205.9,0.30
201943,"(2453.4, 1685.1)",201943<br>Terpene<br>1.0<br>terpene<br>0.976303317535545<br>1.2743988970498124<br>19<br>Streptomyces<br>0.7203791469194313,BiG-FAM model,2453.4,1685.1,0.30
212831,"(2120.7, 1378.8)",212831<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2120.7,1378.8,0.30
201334,"(2807.4, 1197.3)",201334<br>Terpene<br>1.0<br>terpene<br>1.0<br>1.0570119549589445<br>6<br>Streptomyces<br>0.6585365853658537,BiG-FAM model,2807.4,1197.3,0.30
209725,"(2371.5, 2585.5)",209725<br>RiPP<br>0.971264367816092<br>bacteriocin<br>0.9080459770114944<br>2.050432558628404<br>21<br>Mycobacterium<br>0.3793103448275862,BiG-FAM model,2371.5,2585.5,0.30
222179,"(2048.8, 1152.5)",222179<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2048.8,1152.5,0.30
220966,"(2949.8, 3052.7)",220966<br>Saccharide<br>1.0<br>amglyccycl<br>1.0<br>1.2634794940650305<br>5<br>Streptomyces<br>0.4666666666666667,BiG-FAM model,2949.8,3052.7,0.30
203048,"(2386.2, 2064.7)",203048<br>Other<br>1.0<br>indole<br>1.0<br>0.5223042841699631<br>5<br>Streptomyces<br>0.8769230769230769,BiG-FAM model,2386.2,2064.7,0.30
203823,"(2298.7, 1292.9)",203823<br>Terpene<br>0.6836363636363636<br>terpene<br>0.68<br>2.80383349751342<br>59<br>Fusarium<br>0.3090909090909091,BiG-FAM model,2298.7,1292.9,0.30
202078,"(1447.8, 2043.9)",202078<br>RiPP<br>0.9984152139461172<br>lanthipeptide<br>0.9839936608557844<br>2.446827490633197<br>179<br>Streptococcus<br>0.4732171156893819,BiG-FAM model,1447.8,2043.9,0.30
222181,"(1443.1, 1944.1)",222181<br>RiPP<br>1.0<br>lanthipeptide<br>1.0<br>0.6365141682948128<br>2<br>Saccharopolyspora<br>0.6666666666666666,BiG-FAM model,1443.1,1944.1,0.30
217513,"(1007.2, 3138.0)",217513<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>2.045329069812914<br>13<br>Streptomyces<br>0.4193548387096774,BiG-FAM model,1007.2,3138.0,0.30
222337,"(2105.4, 1204.6)",222337<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2105.4,1204.6,0.30
202549,"(1054.4, 2048.1)",202549<br>RiPP<br>0.9996589940323956<br>lanthipeptide<br>0.9909633418584826<br>1.9802376690711725<br>226<br>Staphylococcus<br>0.5676044330775789,BiG-FAM model,1054.4,2048.1,0.30
202009,"(2090.9, 1162.0)",202009<br>Terpene<br>1.0<br>terpene<br>1.0<br>2.0957167309775158<br>18<br>Streptomyces<br>0.3963963963963964,BiG-FAM model,2090.9,1162.0,0.30
218572,"(1321.6, 1164.4)",218572<br>RiPP<br>0.9994834710743802<br>lanthipeptide<br>0.9979338842975206<br>2.3451251658320578<br>67<br>Streptomyces<br>0.4597107438016529,BiG-FAM model,1321.6,1164.4,0.30
200963,"(592.45, 1672.3)",200963<br>Polyketide<br>0.9992<br>T1PKS<br>0.9904<br>1.6581621101807873<br>44<br>Streptomyces<br>0.5064,BiG-FAM model,592.45,1672.3,0.30
208195,"(2699.7, 1466.9)",208195<br>Other<br>1.0<br>betalactone<br>1.0<br>0.5623351446188083<br>2<br>Rhodococcus<br>0.75,BiG-FAM model,2699.7,1466.9,0.30
220074,"(450.05, 3336.1)",220074<br>NRP<br>1.0<br>generic<br>1.0<br>0.6365141682948128<br>2<br>Saccharopolyspora<br>0.6666666666666666,BiG-FAM model,450.05,3336.1,0.30
209317,"(1518.2, 1308.5)",209317<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1518.2,1308.5,0.30
212832,"(3144.6, 2666.2)",212832<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3144.6,2666.2,0.30
220601,"(1592.4, 1896.0)",220601<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1592.4,1896.0,0.30
222182,"(1448.9, 1966.2)",222182<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1448.9,1966.2,0.30
221453,"(3135.7, 1877.2)",221453<br>RiPP<br>1.0<br>thiopeptide<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3135.7,1877.2,0.30
220596,"(1285.2, 2106.4)",220596<br>RiPP<br>0.5833333333333333<br>lanthipeptide<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1285.2,2106.4,0.30
209303,"(757.54, 2838.0)",209303<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,757.54,2838.0,0.30
220589,"(1876.3, 3205.0)",220589<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1876.3,3205.0,0.30
209310,"(1251.7, 2338.8)",209310<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1251.7,2338.8,0.30
209305,"(1939.9, 2190.8)",209305<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1939.9,2190.8,0.30
209312,"(267.7, 3168.0)",209312<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,267.7,3168.0,0.30
224615,"(1819.9, 2294.9)",224615<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1819.9,2294.9,0.30
209316,"(934.1, 1454.1)",209316<br>Other<br>1.0<br>other<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,934.1,1454.1,0.30
220604,"(2774.2, 1608.0)",220604<br>Other<br>1.0<br>other<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2774.2,1608.0,0.30
219913,"(1606.8, 2538.0)",219913<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1606.8,2538.0,0.30
223006,"(2598.6, 648.0)",223006<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2598.6,648.0,0.30
209309,"(986.47, 1260.0)",209309<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,986.47,1260.0,0.30
211928,"(2807.8, 883.6)",211928<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2807.8,883.6,0.30
211929,"(2397.2, 828.0)",211929<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2397.2,828.0,0.30
223005,"(1130.9, 1694.9)",223005<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1130.9,1694.9,0.30
209304,"(1453.0, 1699.6)",209304<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1453.0,1699.6,0.30
209318,"(2185.1, 2891.8)",209318<br>Polyketide<br>1.0<br>hglE-KS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2185.1,2891.8,0.30
220602,"(3113.0, 404.01)",220602<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3113.0,404.01,0.30
220590,"(330.05, 2616.1)",220590<br>NRP<br>0.5<br>amglyccycl<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,330.05,2616.1,0.30
220597,"(2752.0, 2538.0)",220597<br>Other<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2752.0,2538.0,0.30
219912,"(1594.6, 2079.4)",219912<br>NRP<br>0.3611111111111111<br>T1PKS<br>0.3611111111111111<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1594.6,2079.4,0.30
209302,"(1784.6, 1860.4)",209302<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1784.6,1860.4,0.30
209308,"(720.48, 1073.4)",209308<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,720.48,1073.4,0.30
209319,"(2157.8, 3015.9)",209319<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2157.8,3015.9,0.30
224613,"(1846.3, 2471.9)",224613<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1846.3,2471.9,0.30
211931,"(1698.1, 1937.2)",211931<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1698.1,1937.2,0.30
220116,"(471.13, 708.0)",220116<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,471.13,708.0,0.30
224612,"(1141.7, 1612.2)",224612<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1141.7,1612.2,0.30
209306,"(1807.4, 1049.6)",209306<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1807.4,1049.6,0.30
209307,"(3135.7, 587.24)",209307<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3135.7,587.24,0.30
209301,"(3105.7, 2207.2)",209301<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3105.7,2207.2,0.30
222338,"(1390.8, 2591.2)",222338<br>NRP<br>0.5<br>CDPS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1390.8,2591.2,0.30
209320,"(1713.7, 1704.6)",209320<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1713.7,1704.6,0.30
211930,"(2268.3, 1882.2)",211930<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2268.3,1882.2,0.30
220592,"(3323.0, 1004.0)",220592<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3323.0,1004.0,0.30
220594,"(1990.5, 1130.9)",220594<br>Polyketide<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1990.5,1130.9,0.30
219914,"(2281.8, 600.74)",219914<br>NRP<br>0.5<br>LAP<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2281.8,600.74,0.30
209299,"(705.7, 617.24)",209299<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,705.7,617.24,0.30
220599,"(435.87, 472.44)",220599<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,435.87,472.44,0.30
224614,"(1805.3, 2264.7)",224614<br>Polyketide<br>0.5<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1805.3,2264.7,0.30
220595,"(2692.5, 3228.0)",220595<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2692.5,3228.0,0.30
220603,"(1609.4, 1594.9)",220603<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1609.4,1594.9,0.30
201240,"(824.69, 2298.0)",201240<br>Polyketide<br>0.875<br>T1PKS<br>0.75<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,824.69,2298.0,0.30
220115,"(1461.1, 348.0)",220115<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1461.1,348.0,0.30
209311,"(1847.8, 939.57)",209311<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1847.8,939.57,0.30
219911,"(1640.0, 2318.8)",219911<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1640.0,2318.8,0.30
209300,"(3071.0, 1450.2)",209300<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3071.0,1450.2,0.30
220118,"(1742.7, 1445.1)",220118<br>NRP<br>0.5<br>betalactone<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1742.7,1445.1,0.30
209315,"(1896.9, 2052.5)",209315<br>NRP<br>0.6666666666666666<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1896.9,2052.5,0.30
220119,"(1718.5, 2326.2)",220119<br>NRP<br>0.3333333333333333<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1718.5,2326.2,0.30
219909,"(1785.0, 2922.5)",219909<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1785.0,2922.5,0.30
201235,"(1552.9, 906.72)",201235<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1552.9,906.72,0.30
220117,"(501.13, 918.0)",220117<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,501.13,918.0,0.30
222339,"(1620.7, 3122.9)",222339<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1620.7,3122.9,0.30
209313,"(1893.1, 1356.0)",209313<br>NRP<br>0.3333333333333333<br>T1PKS<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1893.1,1356.0,0.30
220591,"(1585.3, 724.14)",220591<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1585.3,724.14,0.30
211932,"(1644.4, 2114.9)",211932<br>NRP<br>0.4166666666666666<br>NRPS-like<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1644.4,2114.9,0.30
222178,"(1641.0, 1933.7)",222178<br>Polyketide<br>0.75<br>T1PKS<br>0.25<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1641.0,1933.7,0.30
GrpE,"(1413.7, 1682.8)",GrpE<br>Core<br>Unclassified<br>PF01025.15: GrpE,ARTS model,1413.7,1682.8,0.30
TIGR00110,"(1318.4, 1719.6)",TIGR00110<br>Core<br>Amino acid biosynthesis<br>ilvD: dihydroxy-acid dehydratase,ARTS model,1318.4,1719.6,0.30
TIGR02506,"(1425.1, 1687.0)","TIGR02506<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit",ARTS model,1425.1,1687.0,0.30
TIGR03954,"(1488.2, 1723.7)",TIGR03954<br>Core<br>Unknown function<br>integ_memb_HG: integral membrane protein,ARTS model,1488.2,1723.7,0.30
TIGR01228,"(547.7, 1382.6)",TIGR01228<br>Core<br>Energy metabolism<br>hutU: urocanate hydratase,ARTS model,547.7,1382.6,0.30
TIGR02753,"(467.13, 1278.0)","TIGR02753<br>Core<br>Unclassified<br>sodN: superoxide dismutase, Ni",ARTS model,467.13,1278.0,0.30
TIGR03997,"(2665.4, 2352.2)",TIGR03997<br>Core<br>Unclassified<br>mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,ARTS model,2665.4,2352.2,0.30
PF01039.17,"(1595.8, 1973.3)",PF01039.17<br>ResModel<br>ResModel<br>Carboxyl_trans: Carboxyl transferase domain,ARTS model,1595.8,1973.3,0.30
TIGR03534,"(1703.6, 3011.7)","TIGR03534<br>Core<br>Protein fate<br>RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific",ARTS model,1703.6,3011.7,0.30
RF0155,"(1654.4, 2989.8)",RF0155<br>ResModel<br>ResModel<br>vanS: VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071],ARTS model,1654.4,2989.8,0.30
RF0158,"(1627.0, 2976.0)",RF0158<br>ResModel<br>ResModel<br>vanX: VanX: glycopeptide resistance gene [ARO:3000011],ARTS model,1627.0,2976.0,0.30
RF0053,"(1995.3, 1449.5)",RF0053<br>ResModel<br>ResModel<br>ClassA: Class A beta-lactamase [ARO:3000078],ARTS model,1995.3,1449.5,0.30
TIGR02159,"(2111.0, 1767.4)","TIGR02159<br>Core<br>Energy metabolism<br>PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",ARTS model,2111.0,1767.4,0.30
TIGR02158,"(2117.7, 1772.7)","TIGR02158<br>Core<br>Energy metabolism<br>PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",ARTS model,2117.7,1772.7,0.30
TIGR02157,"(2113.3, 1778.9)","TIGR02157<br>Core<br>Energy metabolism<br>PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",ARTS model,2113.3,1778.9,0.30
TIGR02156,"(2120.4, 1764.7)","TIGR02156<br>Core<br>Energy metabolism<br>PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",ARTS model,2120.4,1764.7,0.30
TIGR00109,"(1526.8, 2622.8)","TIGR00109<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>hemH: ferrochelatase",ARTS model,1526.8,2622.8,0.30
RF0007,"(1678.7, 2151.4)",RF0007<br>ResModel<br>ResModel<br>ABC_efflux: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001],ARTS model,1678.7,2151.4,0.30
TIGR03451,"(2178.1, 2794.3)",TIGR03451<br>Core<br>Cellular processes<br>mycoS_dep_FDH: S-(hydroxymethyl)mycothiol dehydrogenase,ARTS model,2178.1,2794.3,0.30
TIGR01980,"(1518.5, 1068.8)","TIGR01980<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufB: FeS assembly protein SufB",ARTS model,1518.5,1068.8,0.30
TIGR01981,"(1531.5, 1064.4)","TIGR01981<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufD: FeS assembly protein SufD",ARTS model,1531.5,1064.4,0.30
TIGR01994,"(1572.5, 1201.8)","TIGR01994<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>SUF_scaf_2: SUF system FeS assembly protein, NifU family",ARTS model,1572.5,1201.8,0.30
TIGR00442,"(2717.3, 738.92)",TIGR00442<br>Core<br>Protein synthesis<br>hisS: histidine--tRNA ligase,ARTS model,2717.3,738.92,0.30
TIGR00459,"(2676.3, 817.73)",TIGR00459<br>Core<br>Protein synthesis<br>aspS_bact: aspartate--tRNA ligase,ARTS model,2676.3,817.73,0.30
PF00364.17,"(1655.5, 1823.2)",PF00364.17<br>ResModel<br>ResModel<br>Biotin_lipoyl: Biotin-requiring enzyme,ARTS model,1655.5,1823.2,0.30
RF0124,"(1745.2, 1998.2)",RF0124<br>ResModel<br>ResModel<br>SubclassB2: Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570],ARTS model,1745.2,1998.2,0.30
PF00183.13,"(1584.9, 2131.0)",PF00183.13<br>ResModel<br>ResModel<br>HSP90: Hsp90 protein,ARTS model,1584.9,2131.0,0.30
TIGR01808,"(2276.0, 1847.3)",TIGR01808<br>Core<br>Amino acid biosynthesis<br>CM_M_hiGC-arch: chorismate mutase,ARTS model,2276.0,1847.3,0.30
TIGR01073,"(2232.1, 1921.7)",TIGR01073<br>Core<br>DNA metabolism<br>pcrA: ATP-dependent DNA helicase PcrA,ARTS model,2232.1,1921.7,0.30
TIGR00355,"(2262.1, 1867.5)","TIGR00355<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purH: phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase",ARTS model,2262.1,1867.5,0.30
TIGR00186,"(865.87, 768.0)","TIGR00186<br>Core<br>Protein synthesis<br>rRNA_methyl_3: RNA methyltransferase, TrmH family, group 3",ARTS model,865.87,768.0,0.30
TIGR00084,"(2618.4, 813.61)",TIGR00084<br>Core<br>DNA metabolism<br>ruvA: Holliday junction DNA helicase RuvA,ARTS model,2618.4,813.61,0.30
TIGR00228,"(2593.7, 783.22)",TIGR00228<br>Core<br>DNA metabolism<br>ruvC: crossover junction endodeoxyribonuclease RuvC,ARTS model,2593.7,783.22,0.30
TIGR00635,"(2675.6, 675.89)",TIGR00635<br>Core<br>DNA metabolism<br>ruvB: Holliday junction DNA helicase RuvB,ARTS model,2675.6,675.89,0.30
TIGR00057,"(1492.1, 1307.6)","TIGR00057<br>Core<br>Protein synthesis<br>TIGR00057: tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family",ARTS model,1492.1,1307.6,0.30
TIGR01063,"(1729.9, 1719.2)","TIGR01063<br>Core<br>DNA metabolism<br>gyrA: DNA gyrase, A subunit",ARTS model,1729.9,1719.2,0.30
PF00521.15,"(1672.1, 1693.7)","PF00521.15<br>ResModel<br>ResModel<br>DNA_topoisoIV: DNA gyrase/topoisomerase IV, subunit A",ARTS model,1672.1,1693.7,0.30
PF03255.9,"(1660.5, 1846.9)",PF03255.9<br>ResModel<br>ResModel<br>ACCA: Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,ARTS model,1660.5,1846.9,0.30
RF0067,"(770.86, 2382.7)",RF0067<br>ResModel<br>ResModel<br>Erm23S_rRNA_methyltrans: Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560],ARTS model,770.86,2382.7,0.30
TIGR03356,"(1321.5, 2192.9)",TIGR03356<br>Core<br>Unclassified<br>BGL: beta-galactosidase,ARTS model,1321.5,2192.9,0.30
TIGR01430,"(1652.1, 1367.4)",TIGR01430<br>Core<br>Unclassified<br>aden_deam: adenosine deaminase,ARTS model,1652.1,1367.4,0.30
TIGR01915,"(1832.8, 1050.2)",TIGR01915<br>Core<br>Energy metabolism<br>npdG: NADPH-dependent F420 reductase,ARTS model,1832.8,1050.2,0.30
RF0054,"(1890.8, 2068.2)",RF0054<br>ResModel<br>ResModel<br>ClassB: Class B beta-lactamase [ARO:3000004],ARTS model,1890.8,2068.2,0.30
PF00185.19,"(1829.1, 1402.8)","PF00185.19<br>ResModel<br>ResModel<br>OTCace: Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain",ARTS model,1829.1,1402.8,0.30
TIGR00630,"(736.67, 1192.8)",TIGR00630<br>Core<br>DNA metabolism<br>uvra: excinuclease ABC subunit A,ARTS model,736.67,1192.8,0.30
TIGR01131,"(760.05, 1068.0)","TIGR01131<br>Core<br>Energy metabolism<br>ATP_synt_6_or_A: ATP synthase F0, A subunit",ARTS model,760.05,1068.0,0.30
