,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
219909,7.0,True,"(2329.5, 1851.9)",219909<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2329.5,1851.9,0.40
201235,99.0,True,"(2656.5, 2810.3)",201235<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2656.5,2810.3,0.40
220117,77.0,True,"(2963.5, 1030.0)",220117<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2963.5,1030.0,0.40
222339,7.0,True,"(2546.5, 1994.6)",222339<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2546.5,1994.6,0.40
209313,10.0,True,"(1874.8, 1182.9)",209313<br>NRP<br>0.3333333333333333<br>T1PKS<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1874.8,1182.9,0.40
220591,99.0,True,"(2497.6, 2608.2)",220591<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2497.6,2608.2,0.40
211932,26.0,True,"(1359.8, 1514.6)",211932<br>NRP<br>0.4166666666666666<br>NRPS-like<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1359.8,1514.6,0.40
222178,24.0,True,"(1560.4, 1596.3)",222178<br>Polyketide<br>0.75<br>T1PKS<br>0.25<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1560.4,1596.3,0.40
GrpE,,,"(1883.3, 1690.5)",GrpE<br>Core<br>Unclassified<br>PF01025.15: GrpE,ARTS model,1883.3,1690.5,0.40
TIGR00110,,,"(1847.9, 1805.4)",TIGR00110<br>Core<br>Amino acid biosynthesis<br>ilvD: dihydroxy-acid dehydratase,ARTS model,1847.9,1805.4,0.40
TIGR02506,,,"(1881.1, 1670.0)","TIGR02506<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit",ARTS model,1881.1,1670.0,0.40
TIGR03954,,,"(1832.7, 1686.2)",TIGR03954<br>Core<br>Unknown function<br>integ_memb_HG: integral membrane protein,ARTS model,1832.7,1686.2,0.40
TIGR01228,,,"(1041.1, 589.75)",TIGR01228<br>Core<br>Energy metabolism<br>hutU: urocanate hydratase,ARTS model,1041.1,589.75,0.40
TIGR02753,,,"(1130.7, 503.71)","TIGR02753<br>Core<br>Unclassified<br>sodN: superoxide dismutase, Ni",ARTS model,1130.7,503.71,0.40
TIGR03997,,,"(792.94, 1779.4)",TIGR03997<br>Core<br>Unclassified<br>mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,ARTS model,792.94,1779.4,0.40
PF01039.17,,,"(1471.8, 1612.0)",PF01039.17<br>ResModel<br>ResModel<br>Carboxyl_trans: Carboxyl transferase domain,ARTS model,1471.8,1612.0,0.40
TIGR03534,,,"(2453.3, 1965.1)","TIGR03534<br>Core<br>Protein fate<br>RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific",ARTS model,2453.3,1965.1,0.40
RF0155,,,"(2449.5, 1861.9)",RF0155<br>ResModel<br>ResModel<br>vanS: VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071],ARTS model,2449.5,1861.9,0.40
RF0158,,,"(2452.3, 1935.6)",RF0158<br>ResModel<br>ResModel<br>vanX: VanX: glycopeptide resistance gene [ARO:3000011],ARTS model,2452.3,1935.6,0.40
RF0053,,,"(1889.3, 1137.2)",RF0053<br>ResModel<br>ResModel<br>ClassA: Class A beta-lactamase [ARO:3000078],ARTS model,1889.3,1137.2,0.40
TIGR02159,,,"(2260.9, 2229.4)","TIGR02159<br>Core<br>Energy metabolism<br>PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",ARTS model,2260.9,2229.4,0.40
TIGR02158,,,"(2273.2, 2234.0)","TIGR02158<br>Core<br>Energy metabolism<br>PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",ARTS model,2273.2,2234.0,0.40
TIGR02157,,,"(2281.8, 2240.6)","TIGR02157<br>Core<br>Energy metabolism<br>PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",ARTS model,2281.8,2240.6,0.40
TIGR02156,,,"(2290.3, 2247.3)","TIGR02156<br>Core<br>Energy metabolism<br>PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",ARTS model,2290.3,2247.3,0.40
TIGR00109,,,"(1660.0, 2220.9)","TIGR00109<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>hemH: ferrochelatase",ARTS model,1660.0,2220.9,0.40
RF0007,,,"(1364.8, 1441.6)",RF0007<br>ResModel<br>ResModel<br>ABC_efflux: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001],ARTS model,1364.8,1441.6,0.40
TIGR03451,,,"(2522.7, 1210.2)",TIGR03451<br>Core<br>Cellular processes<br>mycoS_dep_FDH: S-(hydroxymethyl)mycothiol dehydrogenase,ARTS model,2522.7,1210.2,0.40
TIGR01980,,,"(2244.5, 1482.8)","TIGR01980<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufB: FeS assembly protein SufB",ARTS model,2244.5,1482.8,0.40
TIGR01981,,,"(2258.3, 1431.3)","TIGR01981<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufD: FeS assembly protein SufD",ARTS model,2258.3,1431.3,0.40
TIGR01994,,,"(2140.2, 1404.0)","TIGR01994<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>SUF_scaf_2: SUF system FeS assembly protein, NifU family",ARTS model,2140.2,1404.0,0.40
TIGR00442,,,"(2687.0, 2248.5)",TIGR00442<br>Core<br>Protein synthesis<br>hisS: histidine--tRNA ligase,ARTS model,2687.0,2248.5,0.40
TIGR00459,,,"(2653.8, 2224.6)",TIGR00459<br>Core<br>Protein synthesis<br>aspS_bact: aspartate--tRNA ligase,ARTS model,2653.8,2224.6,0.40
PF00364.17,,,"(1649.4, 1642.4)",PF00364.17<br>ResModel<br>ResModel<br>Biotin_lipoyl: Biotin-requiring enzyme,ARTS model,1649.4,1642.4,0.40
RF0124,,,"(1523.6, 1529.4)",RF0124<br>ResModel<br>ResModel<br>SubclassB2: Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570],ARTS model,1523.6,1529.4,0.40
PF00183.13,,,"(1332.5, 1530.8)",PF00183.13<br>ResModel<br>ResModel<br>HSP90: Hsp90 protein,ARTS model,1332.5,1530.8,0.40
TIGR01808,,,"(2348.2, 2103.6)",TIGR01808<br>Core<br>Amino acid biosynthesis<br>CM_M_hiGC-arch: chorismate mutase,ARTS model,2348.2,2103.6,0.40
TIGR01073,,,"(2235.9, 2088.0)",TIGR01073<br>Core<br>DNA metabolism<br>pcrA: ATP-dependent DNA helicase PcrA,ARTS model,2235.9,2088.0,0.40
TIGR00355,,,"(2403.7, 2172.9)","TIGR00355<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purH: phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase",ARTS model,2403.7,2172.9,0.40
TIGR00186,,,"(1251.9, 752.01)","TIGR00186<br>Core<br>Protein synthesis<br>rRNA_methyl_3: RNA methyltransferase, TrmH family, group 3",ARTS model,1251.9,752.01,0.40
TIGR00084,,,"(2757.1, 2110.5)",TIGR00084<br>Core<br>DNA metabolism<br>ruvA: Holliday junction DNA helicase RuvA,ARTS model,2757.1,2110.5,0.40
TIGR00228,,,"(2796.5, 2183.1)",TIGR00228<br>Core<br>DNA metabolism<br>ruvC: crossover junction endodeoxyribonuclease RuvC,ARTS model,2796.5,2183.1,0.40
TIGR00635,,,"(2734.9, 2239.3)",TIGR00635<br>Core<br>DNA metabolism<br>ruvB: Holliday junction DNA helicase RuvB,ARTS model,2734.9,2239.3,0.40
TIGR00057,,,"(2072.7, 1560.5)","TIGR00057<br>Core<br>Protein synthesis<br>TIGR00057: tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family",ARTS model,2072.7,1560.5,0.40
TIGR01063,,,"(1735.8, 1550.9)","TIGR01063<br>Core<br>DNA metabolism<br>gyrA: DNA gyrase, A subunit",ARTS model,1735.8,1550.9,0.40
PF00521.15,,,"(1707.8, 1527.8)","PF00521.15<br>ResModel<br>ResModel<br>DNA_topoisoIV: DNA gyrase/topoisomerase IV, subunit A",ARTS model,1707.8,1527.8,0.40
PF03255.9,,,"(1608.7, 1612.8)",PF03255.9<br>ResModel<br>ResModel<br>ACCA: Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,ARTS model,1608.7,1612.8,0.40
RF0067,,,"(1992.6, 742.35)",RF0067<br>ResModel<br>ResModel<br>Erm23S_rRNA_methyltrans: Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560],ARTS model,1992.6,742.35,0.40
TIGR03356,,,"(1291.0, 1917.1)",TIGR03356<br>Core<br>Unclassified<br>BGL: beta-galactosidase,ARTS model,1291.0,1917.1,0.40
TIGR01430,,,"(1985.9, 1422.3)",TIGR01430<br>Core<br>Unclassified<br>aden_deam: adenosine deaminase,ARTS model,1985.9,1422.3,0.40
TIGR01915,,,"(2247.7, 1118.8)",TIGR01915<br>Core<br>Energy metabolism<br>npdG: NADPH-dependent F420 reductase,ARTS model,2247.7,1118.8,0.40
RF0054,,,"(1460.5, 1381.3)",RF0054<br>ResModel<br>ResModel<br>ClassB: Class B beta-lactamase [ARO:3000004],ARTS model,1460.5,1381.3,0.40
PF00185.19,,,"(1888.2, 1249.1)","PF00185.19<br>ResModel<br>ResModel<br>OTCace: Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain",ARTS model,1888.2,1249.1,0.40
TIGR00630,,,"(1087.4, 2958.0)",TIGR00630<br>Core<br>DNA metabolism<br>uvra: excinuclease ABC subunit A,ARTS model,1087.4,2958.0,0.40
TIGR01131,,,"(1100.2, 3037.9)","TIGR01131<br>Core<br>Energy metabolism<br>ATP_synt_6_or_A: ATP synthase F0, A subunit",ARTS model,1100.2,3037.9,0.40
TIGR00018,,,"(1699.6, 1678.9)","TIGR00018<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>panC: pantoate--beta-alanine ligase",ARTS model,1699.6,1678.9,0.40
TIGR00715,,,"(713.04, 2868.0)","TIGR00715<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>precor6x_red: precorrin-6x reductase",ARTS model,713.04,2868.0,0.40
TIGR00409,,,"(750.15, 2909.8)",TIGR00409<br>Core<br>Protein synthesis<br>proS_fam_II: proline--tRNA ligase,ARTS model,750.15,2909.8,0.40
TIGR01953,,,"(655.78, 3000.8)",TIGR01953<br>Core<br>Transcription<br>NusA: transcription termination factor NusA,ARTS model,655.78,3000.8,0.40
TIGR00487,,,"(622.47, 2873.0)",TIGR00487<br>Core<br>Protein synthesis<br>IF-2: translation initiation factor IF-2,ARTS model,622.47,2873.0,0.40
TIGR00379,,,"(750.68, 2960.7)","TIGR00379<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>cobB: cobyrinic acid a,c-diamide synthase",ARTS model,750.68,2960.7,0.40
TIGR01059,,,"(1757.7, 1571.1)","TIGR01059<br>Core<br>DNA metabolism<br>gyrB: DNA gyrase, B subunit",ARTS model,1757.7,1571.1,0.40
PF00204.20,,,"(1733.4, 1533.7)",PF00204.20<br>ResModel<br>ResModel<br>DNA_gyraseB: DNA gyrase B,ARTS model,1733.4,1533.7,0.40
TIGR00077,,,"(1301.7, 2211.3)",TIGR00077<br>Core<br>Protein fate<br>lspA: signal peptidase II,ARTS model,1301.7,2211.3,0.40
TIGR00392,,,"(1248.0, 2193.9)",TIGR00392<br>Core<br>Protein synthesis<br>ileS: isoleucine--tRNA ligase,ARTS model,1248.0,2193.9,0.40
TIGR01356,,,"(365.56, 2890.0)",TIGR01356<br>Core<br>Amino acid biosynthesis<br>aroA: 3-phosphoshikimate 1-carboxyvinyltransferase,ARTS model,365.56,2890.0,0.40
TIGR00730,,,"(1706.5, 2053.3)",TIGR00730<br>Core<br>Hypothetical proteins<br>TIGR00730: TIGR00730 family protein,ARTS model,1706.5,2053.3,0.40
TIGR00494,,,"(1826.5, 1832.2)",TIGR00494<br>Core<br>Unknown function<br>crcB: protein CrcB,ARTS model,1826.5,1832.2,0.40
PF13599.1,,,"(2431.2, 2209.9)",PF13599.1<br>ResModel<br>ResModel<br>Pentapeptide_4: Pentapeptide repeats (9 copies),ARTS model,2431.2,2209.9,0.40
TIGR00724,,,"(1525.3, 1560.7)",TIGR00724<br>Core<br>Unknown function<br>urea_amlyse_rel: biotin-dependent carboxylase uncharacterized domain,ARTS model,1525.3,1560.7,0.40
Ribosomal_S14,,,"(1840.1, 1966.0)",Ribosomal_S14<br>Core<br>Unclassified<br>PF00253.17: Ribosomal protein S14p/S29e,ARTS model,1840.1,1966.0,0.40
TIGR00220,,,"(1803.3, 1978.0)",TIGR00220<br>Core<br>Cellular processes<br>mscL: large conductance mechanosensitive channel protein,ARTS model,1803.3,1978.0,0.40
TIGR02727,,,"(1864.7, 1937.8)",TIGR02727<br>Core<br>Central intermediary metabolism<br>MTHFS_bact: 5-formyltetrahydrofolate cyclo-ligase,ARTS model,1864.7,1937.8,0.40
TIGR00209,,,"(1766.0, 1976.5)",TIGR00209<br>Core<br>Energy metabolism<br>galT_1: galactose-1-phosphate uridylyltransferase,ARTS model,1766.0,1976.5,0.40
TIGR00009,,,"(1713.8, 1830.7)",TIGR00009<br>Core<br>Protein synthesis<br>L28: ribosomal protein bL28,ARTS model,1713.8,1830.7,0.40
TIGR00105,,,"(1783.6, 1969.9)",TIGR00105<br>Core<br>Protein synthesis<br>L31: ribosomal protein bL31,ARTS model,1783.6,1969.9,0.40
TIGR00165,,,"(1816.4, 1960.1)",TIGR00165<br>Core<br>Protein synthesis<br>S18: ribosomal protein bS18,ARTS model,1816.4,1960.1,0.40
TIGR01023,,,"(1844.6, 1944.1)",TIGR01023<br>Core<br>Protein synthesis<br>rpmG_bact: ribosomal protein bL33,ARTS model,1844.6,1944.1,0.40
TIGR01031,,,"(1723.7, 1821.5)",TIGR01031<br>Core<br>Protein synthesis<br>rpmF_bact: ribosomal protein bL32,ARTS model,1723.7,1821.5,0.40
TIGR00177,,,"(1748.8, 1971.4)",TIGR00177<br>Core<br>Unclassified<br>molyb_syn: molybdenum cofactor synthesis domain,ARTS model,1748.8,1971.4,0.40
TIGR00042,,,"(1057.5, 2492.3)","TIGR00042<br>Core<br>DNA metabolism<br>TIGR00042: non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family",ARTS model,1057.5,2492.3,0.40
TIGR01966,,,"(1095.7, 2453.9)",TIGR01966<br>Core<br>Transcription<br>RNasePH: ribonuclease PH,ARTS model,1095.7,2453.9,0.40
TIGR00674,,,"(1811.5, 1371.5)",TIGR00674<br>Core<br>Amino acid biosynthesis<br>dapA: 4-hydroxy-tetrahydrodipicolinate synthase,ARTS model,1811.5,1371.5,0.40
RF0105,,,"(1784.0, 1283.8)",RF0105<br>ResModel<br>ResModel<br>MoxA: MoxA beta-lactamase (class a) [ARO:3001215],ARTS model,1784.0,1283.8,0.40
TIGR03921,,,"(1615.2, 1503.6)",TIGR03921<br>Core<br>Protein fate<br>T7SS_mycosin: type VII secretion-associated serine protease mycosin,ARTS model,1615.2,1503.6,0.40
SHMT,,,"(577.0, 1540.0)",SHMT<br>Core<br>Unclassified<br>PF00464.15: Serine hydroxymethyltransferase,ARTS model,577.0,1540.0,0.40
TIGR00069,,,"(1372.7, 1493.3)",TIGR00069<br>Core<br>Amino acid biosynthesis<br>hisD: histidinol dehydrogenase,ARTS model,1372.7,1493.3,0.40
TIGR00262,,,"(1342.2, 1486.2)","TIGR00262<br>Core<br>Amino acid biosynthesis<br>trpA: tryptophan synthase, alpha subunit",ARTS model,1342.2,1486.2,0.40
TIGR01379,,,"(1653.9, 1820.6)","TIGR01379<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>thiL: thiamine-phosphate kinase",ARTS model,1653.9,1820.6,0.40
TIGR00577,,,"(1615.3, 1812.6)",TIGR00577<br>Core<br>DNA metabolism<br>fpg: DNA-formamidopyrimidine glycosylase,ARTS model,1615.3,1812.6,0.40
TIGR00643,,,"(1680.1, 1796.9)",TIGR00643<br>Core<br>DNA metabolism<br>recG: ATP-dependent DNA helicase RecG,ARTS model,1680.1,1796.9,0.40
TIGR02191,,,"(1660.8, 1803.5)",TIGR02191<br>Core<br>Transcription<br>RNaseIII: ribonuclease III,ARTS model,1660.8,1803.5,0.40
TIGR01235,,,"(1633.7, 1817.0)",TIGR01235<br>Core<br>Energy metabolism<br>pyruv_carbox: pyruvate carboxylase,ARTS model,1633.7,1817.0,0.40
TIGR01161,,,"(1294.3, 1904.0)","TIGR01161<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purK: phosphoribosylaminoimidazole carboxylase, ATPase subunit",ARTS model,1294.3,1904.0,0.40
TIGR01162,,,"(1319.7, 1910.2)","TIGR01162<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purE: phosphoribosylaminoimidazole carboxylase, catalytic subunit",ARTS model,1319.7,1910.2,0.40
TIGR03089,,,"(1346.4, 1914.8)",TIGR03089<br>Core<br>Unclassified<br>TIGR03089: TIGR03089 family protein,ARTS model,1346.4,1914.8,0.40
TIGR01163,,,"(2701.9, 901.98)",TIGR01163<br>Core<br>Energy metabolism<br>rpe: ribulose-phosphate 3-epimerase,ARTS model,2701.9,901.98,0.40
TIGR00273,,,"(335.56, 1630.0)",TIGR00273<br>Core<br>Energy metabolism<br>TIGR00273: iron-sulfur cluster-binding protein,ARTS model,335.56,1630.0,0.40
TIGR00078,,,"(1861.4, 2166.5)","TIGR00078<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>nadC: nicotinate-nucleotide diphosphorylase (carboxylating)",ARTS model,1861.4,2166.5,0.40
TIGR00550,,,"(1807.3, 2192.0)","TIGR00550<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>nadA: quinolinate synthetase complex, A subunit",ARTS model,1807.3,2192.0,0.40
TIGR02423,,,"(1836.6, 2181.1)","TIGR02423<br>Core<br>Energy metabolism<br>protocat_alph: protocatechuate 3,4-dioxygenase, alpha subunit",ARTS model,1836.6,2181.1,0.40
TIGR02422,,,"(1775.7, 2197.6)","TIGR02422<br>Core<br>Energy metabolism<br>protocat_beta: protocatechuate 3,4-dioxygenase, beta subunit",ARTS model,1775.7,2197.6,0.40
TIGR00499,,,"(1170.6, 1816.7)",TIGR00499<br>Core<br>Protein synthesis<br>lysS_bact: lysine--tRNA ligase,ARTS model,1170.6,1816.7,0.40
TIGR00173,,,"(694.83, 2191.9)","TIGR00173<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>menD: 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase",ARTS model,694.83,2191.9,0.40
TIGR00685,,,"(1981.7, 1292.2)",TIGR00685<br>Core<br>Cellular processes<br>T6PP: trehalose-phosphatase,ARTS model,1981.7,1292.2,0.40
TIGR00171,,,"(1773.9, 1251.7)","TIGR00171<br>Core<br>Amino acid biosynthesis<br>leuD: 3-isopropylmalate dehydratase, small subunit",ARTS model,1773.9,1251.7,0.40
TIGR00233,,,"(2720.1, 677.04)",TIGR00233<br>Core<br>Protein synthesis<br>trpS: tryptophan--tRNA ligase,ARTS model,2720.1,677.04,0.40
TIGR03704,,,"(2826.3, 711.06)","TIGR03704<br>Core<br>Protein synthesis<br>PrmC_rel_meth: putative protein-(glutamine-N5) methyltransferase, unknown substrate-specific",ARTS model,2826.3,711.06,0.40
TIGR00257,,,"(1251.8, 1668.7)","TIGR00257<br>Core<br>Unknown function<br>IMPACT_YIGZ: uncharacterized protein, YigZ family",ARTS model,1251.8,1668.7,0.40
TIGR02961,,,"(2306.3, 1917.3)","TIGR02961<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>allantoicase: allantoicase",ARTS model,2306.3,1917.3,0.40
RF0154,,,"(2334.5, 1983.1)","RF0154<br>ResModel<br>ResModel<br>vanR: ""VanR: transcriptional activator regulating VanA, VanH and VanX"" [ARO:3000574]",ARTS model,2334.5,1983.1,0.40
TIGR01312,,,"(1282.3, 1265.4)",TIGR01312<br>Core<br>Energy metabolism<br>XylB: xylulokinase,ARTS model,1282.3,1265.4,0.40
TIGR03687,,,"(3115.8, 1338.0)",TIGR03687<br>Core<br>Protein fate<br>pupylate_cterm: ubiquitin-like protein Pup,ARTS model,3115.8,1338.0,0.40
TIGR00612,,,"(2857.0, 2470.0)","TIGR00612<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>ispG_gcpE: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase",ARTS model,2857.0,2470.0,0.40
PGK,,,"(916.5, 2280.8)",PGK<br>Core<br>Unclassified<br>PF00162.15: Phosphoglycerate kinase,ARTS model,916.5,2280.8,0.40
TIGR00558,,,"(1055.6, 2235.2)","TIGR00558<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>pdxH: pyridoxamine 5'-phosphate oxidase",ARTS model,1055.6,2235.2,0.40
TIGR02412,,,"(2481.2, 889.26)",TIGR02412<br>Core<br>Unclassified<br>pepN_strep_liv: aminopeptidase N,ARTS model,2481.2,889.26,0.40
TIGR00500,,,"(1179.6, 1389.8)","TIGR00500<br>Core<br>Protein fate<br>met_pdase_I: methionine aminopeptidase, type I",ARTS model,1179.6,1389.8,0.40
TIGR00871,,,"(1911.0, 2701.1)",TIGR00871<br>Core<br>Energy metabolism<br>zwf: glucose-6-phosphate dehydrogenase,ARTS model,1911.0,2701.1,0.40
TIGR00876,,,"(1910.9, 2556.9)",TIGR00876<br>Core<br>Energy metabolism<br>tal_mycobact: transaldolase,ARTS model,1910.9,2556.9,0.40
TIGR00615,,,"(1146.5, 2016.7)",TIGR00615<br>Core<br>DNA metabolism<br>recR: recombination protein RecR,ARTS model,1146.5,2016.7,0.40
TIGR03941,,,"(1122.6, 2003.4)",TIGR03941<br>Core<br>Unknown function<br>tRNA_deam_assoc: putative tRNA adenosine deaminase-associated protein,ARTS model,1122.6,2003.4,0.40
TIGR00103,,,"(1090.6, 1974.0)","TIGR00103<br>Core<br>Unknown function<br>DNA_YbaB_EbfC: DNA-binding protein, YbaB/EbfC family",ARTS model,1090.6,1974.0,0.40
TIGR00344,,,"(2825.8, 2145.5)",TIGR00344<br>Core<br>Protein synthesis<br>alaS: alanine--tRNA ligase,ARTS model,2825.8,2145.5,0.40
TIGR00250,,,"(2718.1, 2088.0)",TIGR00250<br>Core<br>Unknown function<br>RNAse_H_YqgF: putative transcription antitermination factor YqgF,ARTS model,2718.1,2088.0,0.40
TIGR01819,,,"(1647.0, 1544.1)","TIGR01819<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>F420_cofD: 2-phospho-L-lactate transferase",ARTS model,1647.0,1544.1,0.40
TIGR03920,,,"(1611.1, 1742.4)",TIGR03920<br>Core<br>Protein fate<br>T7SS_EccD: type VII secretion integral membrane protein EccD,ARTS model,1611.1,1742.4,0.40
TIGR00118,,,"(1224.4, 3138.0)","TIGR00118<br>Core<br>Amino acid biosynthesis<br>acolac_lg: acetolactate synthase, large subunit, biosynthetic type",ARTS model,1224.4,3138.0,0.40
TIGR00243,,,"(2784.4, 78.0)","TIGR00243<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>Dxr: 1-deoxy-D-xylulose 5-phosphate reductoisomerase",ARTS model,2784.4,78.0,0.40
TIGR01391,,,"(335.56, 700.04)",TIGR01391<br>Core<br>DNA metabolism<br>dnaG: DNA primase,ARTS model,335.56,700.04,0.40
TIGR01513,,,"(2472.6, 618.0)","TIGR01513<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>NAPRTase_put: nicotinate phosphoribosyltransferase",ARTS model,2472.6,618.0,0.40
TIGR00544,,,"(1412.2, 1469.5)",TIGR00544<br>Core<br>Protein fate<br>lgt: prolipoprotein diacylglyceryl transferase,ARTS model,1412.2,1469.5,0.40
TIGR03705,,,"(1606.3, 1062.5)",TIGR03705<br>Core<br>Central intermediary metabolism<br>poly_P_kin: polyphosphate kinase 1,ARTS model,1606.3,1062.5,0.40
TIGR00464,,,"(1589.3, 1081.0)",TIGR00464<br>Core<br>Protein synthesis<br>gltX_bact: glutamate--tRNA ligase,ARTS model,1589.3,1081.0,0.40
TIGR02133,,,"(2617.2, 858.0)",TIGR02133<br>Core<br>Unclassified<br>RPI_actino: ribose 5-phosphate isomerase,ARTS model,2617.2,858.0,0.40
TIGR02960,,,"(3167.5, 2088.0)","TIGR02960<br>Core<br>Unclassified<br>SigX5: RNA polymerase sigma-70 factor, TIGR02960 family",ARTS model,3167.5,2088.0,0.40
RF0050,,,"(2734.0, 2508.0)",RF0050<br>ResModel<br>ResModel<br>Chlor_Acetyltrans_CAT: chloramphenicol acetyltransferase (CAT) [ARO:3000122],ARTS model,2734.0,2508.0,0.40
RF0134,,,"(2799.3, 2587.8)",RF0134<br>ResModel<br>ResModel<br>tet_MFS_efflux: tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239],ARTS model,2799.3,2587.8,0.40
TIGR01448,,,"(2550.8, 2520.3)","TIGR01448<br>Core<br>Unknown function<br>recD_rel: helicase, RecD/TraA family",ARTS model,2550.8,2520.3,0.40
